representation,kv,sharer_layer,codec_layer,frequency_pct,mean_dct_power_unscaled,energy_0_10pct_auxiliary,spectral_centroid_pct_auxiliary
C2C-JCB latent,K,6,10,89.0,0.0005817331516564655,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,90.0,0.0005548898508237702,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,91.0,0.0004913471131200702,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,92.0,0.00045501725609142286,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,93.0,0.00047050467222135265,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,94.0,0.0004763454792009725,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,95.0,0.00044110729303241646,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,96.0,0.00039595561184910407,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,97.0,0.00043917736401425587,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,98.0,0.0005092797277484354,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,99.0,0.0005402497952576367,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,100.0,0.0005139829603137969,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,12,16,0.0,0.5357932550832629,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,1.0,0.10667700657994832,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,2.0,0.01968814571046096,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,3.0,0.008252298819261343,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,4.0,0.0051884039954711615,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,5.0,0.004855667845504291,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,6.0,0.00470177502911611,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,7.0,0.004108513386051985,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,8.0,0.00366361954948843,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,9.0,0.003994391104697568,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,10.0,0.00330245739125985,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,11.0,0.002672309282436345,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,12.0,0.0023445559218998836,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,13.0,0.002450111992770872,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,14.0,0.0022568361369144445,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,15.0,0.001886452589644706,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,16.0,0.0016852075244833027,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,17.0,0.0015914851917034419,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,18.0,0.0015526442364671308,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,19.0,0.0017127129763900928,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,20.0,0.0024341595126770713,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,21.0,0.0035473202046273425,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,22.0,0.0024538055473635714,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,23.0,0.0016555593162775038,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,24.0,0.0012603809352458488,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,25.0,0.0010674649613946485,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,26.0,0.0009961616369048448,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,27.0,0.0010453457427450994,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,28.0,0.0011463324965779978,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,29.0,0.0012494658290870566,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,30.0,0.0013463771790100047,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,31.0,0.0015585510074026842,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,32.0,0.002154377271790509,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,33.0,0.0019425769046881667,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,34.0,0.0015150475049085792,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,35.0,0.0012316209559116939,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,36.0,0.0010750247381588452,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,37.0,0.001021392550795781,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,38.0,0.0009988574643750785,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,39.0,0.001002527822395222,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,40.0,0.0009785411958887376,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,41.0,0.0009089662024257444,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,42.0,0.000840615471134924,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,43.0,0.0008135796705732909,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,44.0,0.0007919073031985135,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,45.0,0.0008050042277432107,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,46.0,0.0008022532754188205,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,47.0,0.0007821355712113135,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,48.0,0.0007691336110224258,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,49.0,0.0007646253722879235,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,50.0,0.0007533311956535726,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,51.0,0.0007047486148263718,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,52.0,0.0006608920238249991,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,53.0,0.0006513071936700496,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,54.0,0.0006568007978080465,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,55.0,0.0006560511291695541,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,56.0,0.0006425499923693676,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,57.0,0.0006203936998795701,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,58.0,0.0006059009974489985,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,59.0,0.0005899872758442365,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,60.0,0.0005546581053010867,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,61.0,0.0005396037146314824,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,62.0,0.0005318252292488523,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,63.0,0.0005219349268574549,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,64.0,0.0005147844868599799,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,65.0,0.0005190302781684865,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,66.0,0.0005422099917535662,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,67.0,0.0005568247855597976,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,68.0,0.0005889702413446689,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,69.0,0.0005725244438983164,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,70.0,0.0005250238742604549,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,71.0,0.00048332181004127526,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,72.0,0.0004746909494110695,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,73.0,0.0004931420439768886,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,74.0,0.000521597276336934,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,75.0,0.0005257946174452854,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,76.0,0.0005490962693670557,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,77.0,0.0006110426477351897,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,78.0,0.0006704490850574991,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,79.0,0.0007131108561134176,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,80.0,0.0007073007987685284,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,81.0,0.0006466045454226328,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,82.0,0.0005847150389956815,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,83.0,0.0005554379278066786,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,84.0,0.0005420262801612808,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,85.0,0.0005374544973790308,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,86.0,0.000548341966822363,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,87.0,0.0005844375476374351,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,88.0,0.0006146165325139914,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,89.0,0.0006031449612532929,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,90.0,0.0005501554768699179,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,91.0,0.00048406467826026743,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,92.0,0.00045291044801047035,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,93.0,0.00046173331244716545,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,94.0,0.0004600176009887489,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,95.0,0.0004290209819558302,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,96.0,0.00038033353437072,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,97.0,0.00036982140307827664,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,98.0,0.0003779268587692289,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,99.0,0.00038592692388533545,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,12,16,100.0,0.0003882170750557634,0.8913793730071734,5.012096528541168
C2C-JCB latent,K,18,22,0.0,0.445824852475198,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,1.0,0.08371325622864781,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,2.0,0.013924004730233712,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,3.0,0.007099305600111162,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,4.0,0.005263305502876395,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,5.0,0.004276160945369155,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,6.0,0.004124987456275449,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,7.0,0.003865776258332969,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,8.0,0.004472816392462845,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,9.0,0.00488922801542003,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,10.0,0.0032996005910490593,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,11.0,0.0025254214957226412,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,12.0,0.0023353760703002996,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,13.0,0.002682602967506679,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,14.0,0.0027219411136388785,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,15.0,0.001946507007806985,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,16.0,0.0015171156708629484,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,17.0,0.0015329041045231398,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,18.0,0.0016962549761615272,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,19.0,0.0019305594064780978,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,20.0,0.0024155456747848806,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,21.0,0.0032273674504040167,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,22.0,0.002437835120015281,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,23.0,0.0020079715390920686,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,24.0,0.0018125415228723825,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,25.0,0.0016362361283484006,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,26.0,0.001458835428172734,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,27.0,0.0013931251637075083,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,28.0,0.0013738006765788662,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,29.0,0.0013643294917949332,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,30.0,0.0014535382184931232,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,31.0,0.0018725835216082483,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,32.0,0.002322888219887317,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,33.0,0.0015566734669948787,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,34.0,0.0012591652523747127,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,35.0,0.0012314300054072184,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,36.0,0.0012468503438913094,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,37.0,0.0012958496788047565,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,38.0,0.001238551121937236,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,39.0,0.001121276051522954,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,40.0,0.0010332026697597028,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,41.0,0.0009778751879798617,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,42.0,0.0008772850874197509,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,43.0,0.0008382944552198517,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,44.0,0.0008524548676950876,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,45.0,0.0009214540231624825,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,46.0,0.0009523566070959076,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,47.0,0.0009342517951995427,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,48.0,0.000874435469268064,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,49.0,0.0008514846745407566,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,50.0,0.0008517136583634511,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,51.0,0.0009213582357216401,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,52.0,0.0009091093569236359,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,53.0,0.0008822261448409563,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,54.0,0.0008112783955982641,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,55.0,0.0007813160532293755,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,56.0,0.0007609891957940816,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,57.0,0.0007344342683529704,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,58.0,0.0007063878356279929,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,59.0,0.0006681958665541285,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,60.0,0.0006242808574825172,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,61.0,0.0005959980668467316,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,62.0,0.0005944026767451757,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,63.0,0.0006027132814119792,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,64.0,0.0006116970495338597,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,65.0,0.0006315570117976667,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,66.0,0.0006449127146356663,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,67.0,0.0006563858580642543,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,68.0,0.000656974331584479,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,69.0,0.0006190191973942653,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,70.0,0.0005738610399305342,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,71.0,0.0005800710818607506,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,72.0,0.0005988784091550773,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,73.0,0.000616797918849557,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,74.0,0.0006144577074792319,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,75.0,0.000596642356399002,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,76.0,0.0006265230729650284,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,77.0,0.0006669030867357143,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,78.0,0.0006817674210662978,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,79.0,0.0006770205475334026,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,80.0,0.0006758805589754496,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,81.0,0.0006638554371937739,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,82.0,0.0006425957547605777,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,83.0,0.0006182749658151463,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,84.0,0.0005773043207489078,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,85.0,0.0005580040682914956,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,86.0,0.000563133934543316,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,87.0,0.0005693251985491089,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,88.0,0.0005577159909944374,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,89.0,0.0005423319479689317,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,90.0,0.0005309113695489034,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,91.0,0.0005592968186459765,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,92.0,0.0005768171157978946,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,93.0,0.0005796977924197219,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,94.0,0.0005716922728589676,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,95.0,0.000537641346228668,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,96.0,0.0005224017340322004,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,97.0,0.0005227018519772743,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,98.0,0.0005147615004818817,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,99.0,0.0005028017621009441,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,18,22,100.0,0.0005070143515411019,0.8605365232177543,6.430250751356538
C2C-JCB latent,K,23,27,0.0,0.4525984459905885,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,1.0,0.08439912323352482,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,2.0,0.01048145587890303,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,3.0,0.004401755846436117,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,4.0,0.0036048444425250616,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,5.0,0.00355499239456094,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,6.0,0.0035638446024040607,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,7.0,0.003259662442894749,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,8.0,0.003005749092399127,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,9.0,0.002904001069971401,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,10.0,0.0030274566209300244,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,11.0,0.002979583299747899,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,12.0,0.002790979362016517,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,13.0,0.002998231659333894,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,14.0,0.0032591399810712562,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,15.0,0.0030032516116762034,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,16.0,0.0027562326749830377,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,17.0,0.0025539069768387886,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,18.0,0.0024722722579781486,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,19.0,0.0025298474965438802,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,20.0,0.0026572417714078225,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,21.0,0.002586547300654729,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,22.0,0.0023214596546563366,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,23.0,0.002248193791635914,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,24.0,0.0022628558706128377,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,25.0,0.0023414627787303743,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,26.0,0.002385151601131384,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,27.0,0.0023413177524321317,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,28.0,0.0022178254087975796,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,29.0,0.0021201398234893527,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,30.0,0.002053923304504224,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,31.0,0.0020706700661014565,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,32.0,0.0022126379050723686,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,33.0,0.0019853892314097257,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,34.0,0.0020532481301302166,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,35.0,0.002263742632362665,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,36.0,0.002458974757623764,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,37.0,0.0025038295572016966,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,38.0,0.002235484670331972,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,39.0,0.002099551597981417,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,40.0,0.002228381372833609,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,41.0,0.0023493960398616297,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,42.0,0.002328944968378437,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,43.0,0.002087397336908906,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,44.0,0.001915449345356136,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,45.0,0.0019846327475931966,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,46.0,0.00206955648359326,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,47.0,0.0019796954966932383,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,48.0,0.0018637281330984496,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,49.0,0.001852256164723941,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,50.0,0.001973064276512559,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,51.0,0.0021800592585861952,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,52.0,0.002177902282105605,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,53.0,0.0020149190479344277,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,54.0,0.0018201343790678938,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,55.0,0.0017226665526209224,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,56.0,0.0017363611869359375,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,57.0,0.0017445932335579063,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,58.0,0.0016860803067083924,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,59.0,0.0016477352722012021,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,60.0,0.0016097160037475066,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,61.0,0.0017278853635048078,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,62.0,0.0018073730452488241,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,63.0,0.0018405522141233628,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,64.0,0.001713054781662321,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,65.0,0.0016685453036188846,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,66.0,0.0016046090866416297,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,67.0,0.001592896592001124,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,68.0,0.0016651856224780234,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,69.0,0.0017824784274830566,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,70.0,0.0018283343064354077,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,71.0,0.0017948630180023898,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,72.0,0.0017434847075992372,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,73.0,0.0017310539273614727,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,74.0,0.0017492775250229902,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,75.0,0.0017582778197038351,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,76.0,0.0018609850774510064,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,77.0,0.002070737243785741,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,78.0,0.0021448085882184416,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,79.0,0.002091522104205977,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,80.0,0.0018873251969694115,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,81.0,0.001638332900398042,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,82.0,0.001491053133864851,0.7593734683911685,12.775039549982669
C2C-JCB latent,K,23,27,83.0,0.0015194542346574735,0.7593734683911685,12.775039549982669
